id,Text,,,
4139,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",,,
4140,Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?,,,
4141,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),,,
4142,Infact happy new year. How are you where are you when are we seeing,,,
4143,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",,,
4144,That's a shame! Maybe cld meet for few hrs tomo?,,,
4145,Lol I would but despite these cramps I like being a girl.,,,
4146,I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.,,,
4147,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,,,
4148,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,,,
4149,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",,,
4150,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,,,
4151,ÌÏ comin to fetch us oredi...,,,
4152,What's nannys address?,,,
4153,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",,,
4154,Haf u eaten? Wat time u wan me 2 come?,,,
4155,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,,,
4156,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",,,
4157,This single single answers are we fighting? Plus i said am broke and you didnt reply,,,
4158,It certainly puts things into perspective when something like this happens,,,
4159,Now got tv 2 watch meh? U no work today?,,,
4160,i felt so...not any conveying reason.. Ese he... What about me?,,,
4161,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,,,
4162,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,,,
4163,I told that am coming on wednesday.,,,
4164,"Its ok, called mom instead have fun",,,
4165,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",,,
4166,Well if I'm that desperate I'll just call armand again,,,
4167,Are you at work right now ?,,,
4168,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,,,
4169,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,,,
4170,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",,,
4171,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,,,
4172,"Sorry, I'll call later",,,
4173,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,,,
4174,And pls pls drink plenty plenty water,,,
4175,How are you doing. How's the queen. Are you going for the royal wedding,,,
4176,He's in lag. That's just the sad part but we keep in touch thanks to skype,,,
4177,Ok lor then we go tog lor...,,,
4178,Two teams waiting for some players,,,
4179,Can Ì_ send me a copy of da report?,,,
4180,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",,,
4181,"Ok da, i already planned. I wil pick you.",,,
4182,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",,,
4183,"Sorry, I'll call later in meeting",,,
4184,I just really need shit before tomorrow and I know you won't be awake before like 6,,,
4185,I'm good. Have you registered to vote?,,,
4186,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",,,
4187,Dear got bus directly to calicut,,,
4188,Mm umma ask vava also to come tell him can play later together,,,
4189,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",,,
4190,"Sorry, I'll call later",,,
4191,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",,,
4192,&lt;#&gt;  w jetton ave if you forgot,,,
4193,Ok i'm coming home now.,,,
4194,Can not use foreign stamps in this country.,,,
4195,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",,,
4196,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",,,
4197,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,,,
4198,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",,,
4199,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",,,
4200,I will come tomorrow di,,,
4201,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,,,
4202,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,,,
4203,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.,,,
4204,How are you enjoying this semester? Take care brother.,,,
4205,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,,,
4206,"Get the door, I'm here",,,
4207,"Lets use it next week, princess :)",,,
4208,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,,,
4209,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,,,
4210,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),,,
4211,Oi when you gonna ring,,,
4212,Missed call alert. These numbers called but left no message. 07008009200,,,
4213,I attended but nothing is there.,,,
4214,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.,,,
4215,No dear i was sleeping :-P,,,
4216,Er mw im filled tuth is aight,,,
4217,Will be office around 4 pm. Now i am going hospital.,,,
4218,Actually i'm waiting for 2 weeks when they start putting ad.,,,
4219,Anything lor if they all go then i go lor...,,,
4220,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,,,
4221,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",,,
4222,Yo you around? A friend of mine's lookin to pick up later tonight,,,
4223,Stupid auto correct on my phone,,,
4224,Double eviction this week - Spiral and Michael and good riddance to them!,,,
4225,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""," Gud night....""",,
4226,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",,,
4227,Buy one egg for me da..please:),,,
4228,Have you started in skye,,,
4229,Have you bookedthe hut? And also your time off? How are you by the way?,,,
4230,And several to you sir.,,,
4231,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,,,
4232,I'm at home. Please call,,,
4233,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,,,
4234,Now only i reached home. . . I am very tired now. . I will come tomorro,,,
4235,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,,,
4236,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",,,
4237,Life style garments account no please.,,,
4238,Lol wtf random. Btw is that your lunch break,,,
4239,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",,,
4240,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",,,
4241,Detroit. The home of snow. Enjoy it.,,,
4242,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,,,
4243,Okie...,,,
4244,"Aight, I'm chillin in a friend's room so text me when you're on the way",,,
4245,Is toshiba portege m100 gd?,,,
4246,Well welp is sort of a semiobscure internet thing,,,
4247,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,,,
4248,"accordingly. I repeat, just text the word ok on your mobile phone and send",,,
4249,Loosu go to hospital. De dont let it careless.,,,
4250,How much for an eighth?,,,
4251,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,,,
4252,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",,,
4253,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,,,
4254,"How about clothes, jewelry, and trips?",,,
4255,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,,,
4256,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,,,
4257,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,,,
4258,I am late. I will be there at,,,
4259,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,,,
4260,Are you plans with your family set in stone ?,,,
4261,Pls dont forget to study,,,
4262,You'll never believe this but i have actually got off at taunton. Wow,,,
4263,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",,,
4264,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,,,
4265, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,,,
4266,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,,,
4267,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,,,
4268,Hey so whats the plan this sat? ,,,
4269,Beauty sleep can help ur pimples too.,,,
4270,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,,,
4271,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,,,
4272,Where to get those?,,,
4273,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",,,
4274,Ball is moving a lot.will spin in last :)so very difficult to bat:),,,
4275,Haiyoh... Maybe your hamster was jealous of million,,,
4276,Can you please send me my aunty's number,,,
4277,I'm glad. You are following your dreams.,,,
4278,I've reached home finally...,,,
4279,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",,,
4280,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,,,
4281,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",,,
4282,U can call now...,,,
4283,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",,,
4284,Yes. I come to nyc for audiitions and am trying to relocate.,,,
4285,I pocked you up there before,,,
4286,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,,,
4287,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),,,
4288,Hey mr whats the name of that bill brison book the one about language and words ,,,
4289,"Okay, good, no problem, and thanx!",,,
4290,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",,,
4291,Call me when u're done...,,,
4292,G.W.R,,,
4293,You best watch what you say cause I get drunk as a motherfucker,,,
4294,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,,,
4295,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,,,
4296,Please CALL 08712402578 immediately as there is an urgent message waiting for you,,,
4297,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,,,
4298,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",,,
4299,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,,,
4300,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",,,
4301,Are there TA jobs available? Let me know please cos i really need to start working,,,
4302,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,,,
4303,Yup i'm free...,,,
4304,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",,,
4305,Yo come over carlos will be here soon,,,
4306,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,,,
4307,I guess it is useless calling u 4 something important.,,,
4308,Ha ha - had popped down to the loo when you hello-ed me. Hello!,,,
4309,He dint tell anything. He is angry on me that why you told to abi.,,,
4310,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,,,
4311,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,,,
4312,I keep ten rs in my shelf:) buy two egg.,,,
4313,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",,,
4314,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,,,
4315,Captain is in our room:),,,
4316,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",,,
4317,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,,,
4318,S...i will take mokka players only:),,,
4319,Are you still playing with gautham?,,,
4320,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,,,
4321,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",,,
4322,Sorry . I will be able to get to you. See you in the morning.,,,
4323,Aight well keep me informed,,,
4324,I am not having her number sir,,,
4325,Am only searching for good dual sim mobile pa.,,,
4326,That seems unnecessarily hostile,,,
4327,Dude got a haircut. Now its breezy up there,,,
4328,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",,,
4329,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),,,
4330,i thought we were doing a king of the hill thing there.,,,
4331,Nope i'll come online now..,,,
4332,ALSO TELL HIM I SAID HAPPY BIRTHDAY,,,
4333,Y bishan lei... I tot Ì_ say lavender? ,,,
4334,Boo what time u get out? U were supposed to take me shopping today. :(,,,
4335,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",,,
4336,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",,,
4337,on a Tuesday night r u 4 real,,,
4338,Yes when is the appt again?,,,
4339,Just got outta class gonna go gym.,,,
4340,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,,,
4341,ÌÏ all write or wat..,,,
4342,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,,,
4343,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,,,
4344,Hi:)did you asked to waheeda fathima about leave?,,,
4345,Enjoy urself tmr...,,,
4346,You still around? I could use a half-8th,,,
4347,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,,,
4348,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,,,
4349,ÌÏ bot notes oredi... Cos i juz rem i got...,,,
4350,Yes. Rent is very expensive so its the way we save.,,,
4351,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",,,
4352,Hows the pain dear?y r u smiling?,,,
4353,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",,,
4354,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,,,
4355,"Sorry, I can't help you on this.",,,
4356,Great. So should i send you my account number.,,,
4357,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",,,
4358,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",,,
4359,ÌÏ only send me the contents page...,,,
4360,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",,,
4361,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",,,
4362,"I can't right this second, gotta hit people up first",,,
4363,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",,,
4364,So what about you. What do you remember,,,
4365,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,,,
4366,Mm yes dear look how i am hugging you both. :-P,,,
4367,I like dis sweater fr mango but no more my size already so irritating.,,,
4368,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,,,
4369,Anytime lor...,,,
4370,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,,,
4371,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,,,
4372,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",,,
4373,Me fine..absolutly fine,,,
4374,K and you're sure I don't have to have consent forms to do it :V,,,
4375,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,,,
4376,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",,,
4377,How much is torch in 9ja.,,,
4378,"Doing nothing, then u not having dinner w us?",,,
4379,How are you. Just checking up on you,,,
4380,Done it but internet connection v slow and can‰Û÷t send it. Will try again later or first thing tomo.,,,
4381,Mathews or tait or edwards or anderson,,,
4382,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,,,
4383,No need lar i go engin? Cos my sis at arts today...,,,
4384,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,,,
4385,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,,,
4386,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",,,
4387,S.i'm watching it in live..,,,
4388,"see you then, we're all christmassy here!",,,
4389,"K I'm ready,  &lt;#&gt; ?",,,
4390,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",,,
4391,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,,,
4392,what are your new years plans?,,,
4393,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,,,
4394,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,,,
4395,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",,,
4396,Dear :-/ why you mood off. I cant drive so i brother to drive,,,
4397,When did dad get back.,,,
4398,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",,,
4399,Yes just finished watching days of our lives. I love it.,,,
4400,Juz go google n search 4 qet...,,,
4401,Many times we lose our best ones bcoz we are ,,,
4402,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",,,
4403,Just getting back home,,,
4404,"Sorry, I'll call later  &lt;#&gt; mins",,,
4405,Dun need to use dial up juz open da browser n surf...,,,
4406,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,,,
4407,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",,,
4408,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,,,
4409,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""",,,
4410,You also didnt get na hi hi hi hi hi,,,
4411,Ya but it cant display internal subs so i gotta extract them,,,
4412,If i said anything wrong sorry de:-),,,
4413,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,,,
4414,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,,,
4415,"Yeah I should be able to, I'll text you when I'm ready to meet up",,,
4416,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,,,
4417," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",,,
4418,"When you get free, call me",,,
4419,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ‰Û_,,,
4420,Ok i msg u b4 i leave my house.,,,
4421,Still at west coast... Haiz... ÌÏ'll take forever to come back...,,,
4422,MMM ... Fuck .... Merry Christmas to me,,,
4423,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,,,
4424,Update your face book status frequently :),,,
4425,Just now saw your message.it k da:),,,
4426,Was it something u ate?,,,
4427,So what did the bank say about the money?,,,
4428,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,,,
4429,Hey they r not watching movie tonight so i'll prob b home early...,,,
4430,Yar lor... How u noe? U used dat route too?,,,
4431,2mro i am not coming to gym machan. Goodnight.,,,
4432,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,,,
4433,Can u look 4 me in da lib i got stuff havent finish yet.,,,
4434,Sounds great! Im going to sleep now. Have a good night!,,,
4435,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,,,
4436,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",,,
4437,How come u got nothing to do?,,,
4438,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,,,
4439,i want to grasp your pretty booty :),,,
4440,I've got it down to a tea. not sure which flavour,,,
4441,I'm going 2 orchard now laready me reaching soon. U reaching?,,,
4442,Dear i am not denying your words please,,,
4443,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,,,
4444,COME BACK TO TAMPA FFFFUUUUUUU,,,
4445,"2 celebrate my båÕday, y else?",,,
4446,Merry christmas to u too annie!,,,
4447,Please tell me you have some of that special stock you were talking about,,,
4448,I sent them. Do you like?,,,
4449,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",,,
4450,"Awesome, be there in a minute",,,
4451,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",,,
4452,I've told you everything will stop. Just dont let her get dehydrated.,,,
4453,Or I guess  &lt;#&gt;  min,,,
4454,I'm home. Ard wat time will u reach?,,,
4455,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"," bt not his girlfrnd... G o o d n i g h t . . .@""",,
4456,"If you want to mapquest it or something look up \usf dogwood drive\"""," that's the tiny street where the parking lot is""",,
4457,Aight should I just plan to come up later tonight?,,,
4458,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,,,
4459,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",,,
4460,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,,,
4461,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",,,
4462,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",,,
4463,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,,,
4464,Ranjith cal drpd Deeraj and deepak 5min hold,,,
4465,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""",,,
4466,Hey u still at the gym?,,,
4467,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",,,
4468,Much better now thanks lol,,,
4469,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",,,
4470,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",,,
4471,Wa... U so efficient... Gee... Thanx...,,,
4472,3. You have received your mobile content. Enjoy,,,
4473,S but not able to sleep.,,,
4474,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,,,
4475,We will meet soon princess! Ttyl!,,,
4476,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,,,
4477,Oh :-)only 4 outside players allowed to play know,,,
4478,I anything lor.,,,
4479,Erutupalam thandiyachu,,,
4480,"Y cant u try new invention to fly..i'm not joking.,",,,
4481,No..its ful of song lyrics..,,,
4482,"What do u reckon as need 2 arrange transport if u can't do it, thanks",,,
